MLSNumber|Category|Status|Price|SoldDate|SoldPrice|StNumber|StDir|StName|StType|Unit|City|Locale|ZipCode|Subdivision|County|Area|MLSSubAreaCode|Bdrm|Bath|Style|LandSize|GarType|GarSpaces|Elementary|MiddleSchool|HighSchool|OfficeName|OfficePhone|AgentName|AgentPhone|OfficeCode|DOM|AssessorCode|YearBuilt|NewConstruction|TotalSqFt|FinishedSQFTincBasement|FinishedSQFT|LowerSQFT|MainFloorSQFT|UpperSQFT|BasementSQFT|BasementFoundation|DesignFeatures|Fireplace|Heating|MasterBedroomBath|Type|Acres|LotSize|Zoning|AssocFee|EstAnnualTaxes|TaxYear|LargeText|TotalUnits|HalfBaths|ThreeQuarterBaths|FG_Description|Longitude|Latitude|FullBaths|LastUpdateDate|ListDate|BuyerOfficeMlsId|BuyerAgentFirstName|BuyerAgentLastName|FG_NewFinancing|FG_Ownership|AssocFeeFreq
1046061|1|Sold|375000|12/17/2025|375000|1509||28th|Ave Pl||Greeley|Greeley|80634|Sherwood Park Add|Weld|10|9|5|2|1 Story/Ranch||Attached|1|Scott|Heath|Greeley Central|Pro Realty Inc|9703531117|Justin Gesso|7202447906|1PROR|58|R2228586|1962|0|2000|1650|1000||1000||1000|Full Basement|Washer/Dryer Hookups||Forced Air|||0.17|7439|Res||1704|2024|Excellent 5 bed / 2 bath brick home near Sherwood Park and Scott Elementary! Great views. Updated throughout. Stainless appliances. Deep 1-stall garage and long, wide driveway with extra parking lane. Bright living room with large portait window. AC new 2021. Water heater 2022. Large backyard with shed.||0|1||-104.726953|40.416132|1|Dec 17 2025 10:45AM|10/21/2025|1YMRE|Melissa|Hernandez|Cash,Conventional,FHA,VA|Private Owner|
1046247|1|Sold|385000|12/04/2025|385000|801||43rd|Ave Ct||Greeley|Greeley|80634|Westmoor Acres 1st Fg|Weld|10|2|4|2|1 Story/Ranch||Attached|1|Shawsheen|Franklin|Northridge|RE/MAX Alliance-FTC Dwtn|9704821781|JoAnn Caddoo|9702195922|9RMNA|43|R1847586|1978|0|2052|1872|1026||1026||1026|90%+ Finished Basement|Eat-in Kitchen||Forced Air|Shared Primary Bath||0.19|8111|RES||1833|2024|Move-In ready ranch with flexible space and beautiful yard. This charming ranch home has it all. The main floor offers 3 comfortable bedrooms and a newly remodeled bathroom, while the finished basement features an additional bedroom plus plenty of room for a second family room, playroom, workout space, or hobby area-whatever suits your lifestyle. The kitchen shines with all-new appliances and new backsplash, making it the perfect hub of the home. Step outside to enjoy a beautifully maintained, oversized yard complete with a mature apple and a covered back patio that sets the stage for summer gatherings. Conveniently located near shopping, dining, and everyday amenities, this home is well-maintained and move-in ready! Back on market - no fault of sellers, the buyer had a change of circumstances financially.||0|1||-104.749906|40.424669|1|Dec 04 2025 12:15PM|10/22/2025|PNERK|Caryn|Gillman|Cash,Conventional,FHA,VA|Private Owner|
1046331|1|Sold|430000|01/16/2026|430000|4996|W|6th|St||Greeley|Greeley|80634|Westmoor West|Weld|10|2|4|3|Four-Level||Attached|2|Mcauliffe|Mcauliffe|Northridge|Sears Real Estate|9703307700|Steve Baker|9703020879|1SEAR|85|R0023190|1989|0|1978|1978|1518||1472||506|90%+ Finished Basement|Eat-in Kitchen|Gas Fireplace,Family/Recreation Room Fireplace|Forced Air|3/4 Primary Bath|Cottage/Bung|0.2|8870|RES||1954|2024|This well-maintained 4-bedroom, 3-bathroom, four-level house in Westmoor West is ready be called "home"! Features include ample living spaces both indoors and out, Corian kitchen countertops, outdoor RV parking on a concrete pad accessible via manual gate on the side of the property, fresh paint throughout, the list goes on and on! This clean and inviting home is perfect for all of your needs, all without any HOA fees or Metro Taxes! Schedule your showing today!||0|2||-104.76315|40.427695|1|Jan 19 2026 10:03AM|10/24/2025|1PROR|Reynaldo|Lozano|Cash,Conventional,FHA,VA,1031 Exchange|Private Owner|
1046344|1|Sold|415000|12/30/2025|416000|3105|W|13th|St||Greeley|Greeley|80634|Sherwood Park 3rd Add|Weld|10|9|4|2|1 Story/Ranch||Attached|2|Scott|Heath|Greeley Central|Sears Real Estate|9703307700|Team Workman|9703029407|1SEAR|67|R2212386|1969|0|2552|2552|1276||1276||1276|Full Basement,90%+ Finished Basement|Eat-in Kitchen,Open Floor Plan,Walk-in Closet,Washer/Dryer Hookups|Electric Fireplace,Living Room Fireplace,Basement Fireplace|Forced Air|Shared Primary Bath,Full Primary Bath||0.19|8360|RES||1917|2024|Stylish, spacious & ready for everyday living: step into vaulted living space with custom built-ins and an electric fireplace, then into the updated kitchen with stainless appliances and ample cabinetry. The dining area opens via French doors to a large patio and fenced yard, providing indoor/outdoor flow. On the main level, enjoy the large primary suite with walk-in closet and full bath. Downstairs offers 3 additional bedrooms, a 3/4 bathroom with another electric fireplace, an office/flex space and the laundry room. Two-car garage + RV and boat parking complete the package-all in a prime Greeley location.||0|1||-104.731046|40.418643|1|Jan 13 2026 04:15AM|10/24/2025|BG002|Tony|Martinez|Cash,Conventional,FHA,VA|Private Owner|
1046364|1|Sold|375000|12/19/2025|370000|1530||33rd|Ave||Greeley|Greeley|80634|Sherwood Park 3rd Add|Weld|10|9|4|2|1 Story/Ranch||Attached|2|Scott|Heath|Greeley Central|eXp - Greeley|9703010266|Brian Franzen|9703010266|07712|51|R2216986|1971|0|2012|1900|1006||1006||1006|Full Basement,90%+ Finished Basement|Eat-in Kitchen||Forced Air|Shared Primary Bath|Legal, Conforming|0.16|7150|RES||1805|2024|Affordable. Efficient. Effortless. This 4-bed, 2-bath Sherwood Park home combines fresh updates, low utilities, and minimal upkeep. Xeriscaped front yard, owned solar panels, new flooring, paint, stove, and fridge-all move-in ready and under $400K. No HOA, no metro district, and close to Bittersweet Park, shopping, and Scott Elementary.Welcome home to this move-in ready property in Sherwood Park, where practicality meets value. Thoughtfully updated with new flooring, fresh paint, and new kitchen appliances (stove and refrigerator), this 4-bedroom, 2-bath home offers comfortable living in a central Greeley location.The xeriscaped front yard adds curb appeal without the maintenance or water costs, while owned solar panels help keep energy bills low. Inside, the main level features a bright, open layout that flows easily between the living, dining, and kitchen areas.Downstairs, the finished basement provides two additional bedrooms, a full bathroom, ample storage, and a dedicated laundry room with extra space for gear or seasonal items. Outside, a covered patio offers a shaded spot to relax or entertain, with room to make it your own.Located just blocks from Bittersweet Park, near shopping, dining, and Scott Elementary, this home offers an affordable way to enjoy convenient Greeley living. No HOA. No metro district. Just a solid, low-maintenance home ready for its next chapter.||0|1||-104.731757|40.415154|1|Dec 24 2025 08:18AM|10/16/2025|ROGF1|Christene|Perkins|Cash,Conventional,FHA,VA|Private Owner|
1046549|1|Sold|415000|02/05/2026|414300|722||36th|Ave||Greeley|Greeley|80634|Edwards Homes 2nd Add|Weld|10|2|3|2|1 Story/Ranch||Attached|1|Shawsheen|Franklin|Northridge|RE/MAX Nexus|9702954760|Abby Renner|9705560635|RNEX|99|R1891186|1961|0|2400|1874|1100||1300||1100|Full Basement,75%+Finished Basement|Separate Dining Room,Workshop,Fire Alarm,Washer/Dryer Hookups,Wood Floors||Forced Air||Legal, Conforming,Contemporary/Modern|0.16|7000|R-M||1961|2024|Discover this exceptional all-brick ranch home featuring a fabulous heated and cooled Artist's Studio-ideal for creative work or a home business. Situated on a spacious corner lot, this home offers both comfort and functionality. Step inside to a bright and inviting living room with hardwood floors, a separate dining room, and three main-level bedrooms. The updated kitchen is a delight, featuring granite countertops, ample cabinetry, and stainless steel appliances. The finished basement provides even more living space, including a large family room, updated 3/4 bath, workshop/storage area, and a laundry room with deep sink. The 20x15 Artist's Studio is a true highlight-complete with a wood stove for heat, cooling system, plumbing, and a deep sink for versatility and comfort. Enjoy the private backyard with a paver patio, pergola and bar, mounted TV (included), sprinkler system, and two storage sheds. Recent updates include: Roof: 9 years old, Hot Water Heater: 2 years old, Furnace & A/C: 8 years old.||0|1||-104.736942|40.425222|1|Feb 05 2026 06:45PM|10/30/2025|RMRE|Anna|Gayer|Cash,Conventional,FHA,VA|Private Owner|
1046746|1|Expired|409900|||412||39th|Ave||Greeley|Greeley|80634|Westmoor|Weld|10|2|4|3|1 Story/Ranch||Attached|2|Shawsheen|Franklin|Northridge|Resident Realty|9702828585|Samuel Schall|9704052278|0RERE|90|R1915086|1972|0|2340|2340|1170||1170||1170|Full Basement,90%+ Finished Basement|Eat-in Kitchen,Separate Dining Room,Open Floor Plan,Washer/Dryer Hookups||Forced Air|3/4 Primary Bath|Contemporary/Modern|0.19|8446|Res||1867|2024|Charming home with endless potential featuring a large lot, mature trees, and a beautiful backyard oasis-perfect for entertaining or relaxing in peace. Located just a short walk from three parks, this home offers the ideal blend of tranquility and convenience. The main level features 3 spacious bedrooms with a full bath, plus a private primary suite with its own ensuite bath for added comfort and privacy. Enjoy a spacious rec room in the basement, ideal for movie nights or extra living space. The basement also features a bedroom, office, and bath that have been started and are ready for your finishing touches, offering plenty of room to customize. With a radon mitigation system already installed and no metro taxes or HOA fees, you can enjoy peace of mind and flexibility. A whole-house generator ensures you're never without power, providing peace of mind during stormy weather or power outages. The home also comes with a sprinkler system to keep your lawn lush and green year-round. The large patio in the backyard is perfect for summer BBQs, lounging, or family gatherings. Whether you're looking for a peaceful retreat or a home with room to personalize, this property has something for everyone. Schedule your showing today and imagine the possibilities!||0|2||-104.741945|40.429181|1|Jan 31 2026 12:06AM|11/02/2025||||Cash,Conventional,FHA,VA|Private Owner|
1047058|1|Sold|368000|02/20/2026|368000|1831||25th|Ave||Greeley|Greeley|80634|Rolling Hills|Weld|10|9|5|2|1 Story/Ranch||Attached|1|Scott|Franklin|Greeley West|Realty One Group Fourpoints CO|9705735880|Manuel Puente|9705186601|ROGFC|73|R2305386|1967|0|2214|2103|1107||1107||1107|Full Basement,90%+ Finished Basement|Eat-in Kitchen,Open Floor Plan,Pantry,Washer/Dryer Hookups|Basement Fireplace|Forced Air|||0.16|7021|R||1915|2024|Located in the middle of Greeley. YOU are just minutes from restaurants, grocery stores, shopping, schools, and everyday amenities! Step inside to find newer flooring, NEW carpet, and updated lighting. The perfect blend of comfort, updates, and unbeatable location. Central A/C, a whole-house fan, and all appliances included for a truly move-in-ready experience. This spacious 5-bedroom, 2-bathroom home offers over 2,200 sq. ft. of comfortable living space and sits just around the corner from Cottonwood Park! The beautiful backyard features mature trees, a storage shed, and a full sprinkler system-perfect for relaxing, entertaining, or letting kids and pets play freely. The large family room downstairs can easily be converted into a 6th bedroom or used as a home gym, playroom, or entertainment space. The main level offers 3 spacious bedrooms and a full bath, while the finished basement adds 2 additional bedrooms, a second full bathroom. Seller is willing to explore buyer concessions to help make this home a great fit!||0|0||-104.720735|40.411537|2|Feb 21 2026 04:27PM|11/07/2025|ROGFC|Alexandra|Enriquez|Cash,Conventional,FHA,VA|Private Owner|
1047477|1|Sold|369000|12/10/2025|365000|2519|W|6th|St||Greeley|Greeley|80634|Root Sub|Weld|10|3|3|2|1 Story/Ranch||Attached|2|Madison|OTHER|Northridge|WayMaker Real Estate|9707599984|Casey Baker|9707599984|07812|24|R1767986|1960|0|1720|1630|860||860||860|90%+ Finished Basement|Eat-in Kitchen,Wood Floors|Freestanding Fireplace|Forced Air|Shared Primary Bath||0.15|6600|Res||940|2024|This beautifully renovated home features a brand-new kitchen with new cabinets, countertops, appliances, and lighting. Refinished hardwood floors preserve the home's character while enhancing its beauty. Both bathrooms, upstairs and down, are completely updated with new vanities, fixtures, and showers.An added egress window in the basement creates a third bedroom, and two spacious living areas include a cozy fireplace. Additional updates include a new electrical panel (improved to current code!), recessed lighting throughout the home (and on the back porch), new sod in the front and back yard, and fresh exterior paint.This move-in-ready home is GHOPE grant eligible - offering both quality updates and financial opportunity.||0|1||-104.721688|40.427258|1|Dec 23 2025 04:15AM|11/12/2025|FRTCO|Molly|Bussard|Cash,Conventional,FHA,VA,1031 Exchange|Private Owner|
1047533|1|Sold|399000|02/04/2026|399000|1219||23rd|Ave Ct||Greeley|Greeley|80634|Westview|Weld|10|9|5|3|1 Story/Ranch||Attached|1|Scott|Franklin|Greeley Central|Pro Realty Inc|9703531117|Chuck Rehmer|9705394313|1PROR|79|R2123286|1958|0|2520|2520|1320||1320||1200|Full Basement,90%+ Finished Basement,Radon Unknown|Eat-in Kitchen,Separate Dining Room|Gas Fireplace,Dining Room Fireplace|Forced Air|||0.19|8400|R-L||1879|2024|Price reduced from $425!!!! You can feel the love in this classic all brick ranch. Updated granite kitchen, hardwood floors, updated baths, 2021 garden tour participant with code compliant front yard and diverse plantings throughout. Serenity workshed. Open staricase to basement and full bath. Laundry/Crafts room is huge. Class 4 Hail Resistant Roof in 2019. MUST SEE IN PERSON as photos do not capture the karma in this home. ALL UPDATED APLLIANCES.||1|0||-104.717437|40.419044|2|Feb 06 2026 02:27PM|11/18/2025|KW002|Isaac|Covarrubias|Cash,Conventional,FHA,VA|Private Owner|
1047575|1|Sold|440000|01/21/2026|440000|4401|W|7th|St||Greeley|Greeley|80634|Westmoor Acres 1st Fg|Weld|10|2|5|3|Bi-Level||Attached|4|Shawsheen|Franklin|Northridge|Oneway.realty|9705155004|Jordan Beck|9707794737|OWPM|64|R1852286|1978|0|2390|2390|1239||1239||1151|Full Basement,90%+ Finished Basement,Walk-out Basement,Daylight Basement|Eat-in Kitchen,Workshop,Washer/Dryer Hookups|Family/Recreation Room Fireplace|Baseboard Heat|3/4 Primary Bath||0.23|10201|Res||2351|2024|Fully remodeled home located on a large corner lot with no HOA. Modern kitchen features with white shaker-style cabinets, quartz countertops, stainless steel appliances, and a large kitchen island with storage and breakfast bar seating. Walk out basement with large patio and fenced in back yard. Raised Garden beds, a dog run and a flag stone patio make the back yard the place to be! There is plenty of parking with an extra-large detached 2 car garage with shop, an attached 2 car garage, and off-street RV parking. Epple park is 2 blocks away. Shawsheen Elementary is 1 block away. Buyer to verify all school and measurement info. Seller is a licensed real estate agent in CO.||0|1||-104.750008|40.426782|2|Jan 26 2026 09:54AM|11/19/2025|1SCOT|Sam|Chhor|Cash,Conventional,FHA,VA|Private Owner|
1047591|1|Sold|410000|03/26/2026|410000|3839|W|7th|St Rd||Greeley|Greeley|80634|Westmoor 2nd Fg Rplt|Weld|10|2|5|3|1 Story/Ranch||Attached|2|Shawsheen|Franklin|Northridge|RE/MAX Elevate - Erie|7205244222|Amanda Miller|7208788584|0REVI|97|R1926486|1973|0|2182|2182|1091||1091||1091|90%+ Finished Basement|Separate Dining Room|Gas Fireplace|Forced Air|||0.14|6302|Res||1310|2024|Welcome to this inviting and well-maintained 5-bedroom, 3-bathroom ranch-style home that perfectly blends comfort and functionality. Step inside to a warm and welcoming living room featuring classic maple hardwood floors and a beautiful bay window that fills the space with natural light. The kitchen and dining area flow seamlessly together, creating an open and practical layout ideal for both everyday living and entertaining. The home also features brand-new appliances, and fresh interior paint will be completed within the next week, giving the space an updated, move-in-ready feel. Three bedrooms are conveniently located on the main floor, and the bathrooms have been tastefully updated. Downstairs, you'll find a beautifully finished basement complete with a cozy gas fireplace-perfect for relaxing or hosting guests. A newer furnace and water heater provide added peace of mind and reliability. Step outside to enjoy a spacious backyard featuring a low-pressure sprinkler system and raised planter beds equipped with a drip system-ideal for gardening enthusiasts. Located within walking distance to a nearby park and open space, and just a short drive to local restaurants and shopping, this home offers both comfort and convenience. Don't miss your opportunity to make it yours-schedule your showing today!||0|0||-104.743177|40.425452|3|Mar 26 2026 07:27PM|11/19/2025|1RSRE|LaRue|Hauf|Cash,Conventional,FHA,VA|Private Owner|
